id,cve_id,description,published_at,part,last_modified_at,updated_at,cvss_version,cvss_exploitability_score,cvss_impact_score,cvss_vector_string,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_user_interaction,cvss_scope,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_base_score,cvss_base_severity,has_cwe,major,minor,nloc_total,project,project_version,source,release,release_version,release_requirements,inherited_from,technical_lag,version_start,version_end,start_to_patched,start_to_published,published_to_patched,patched_date,exclude_version_end
145231,CVE-2016-9013,"Django 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3 use a hardcoded password for a temporary database user created when running tests with an Oracle database, which makes it easier for remote attackers to obtain access to the database server by leveraging failure to manually specify a password in the database settings TEST dictionary.",2016-12-09 20:59:00,-,2023-11-07 02:36:00,2024-03-19 16:50:05.592469,3.0,3.9,5.9,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,10,82990.0,django,1.10.1,Direct,django,1.10.1,,,False,1.10,1.10.3,"{'mean': 91.0, 'median': 91.0, 'std': nan, 'min': 91, 'max': 91}","{'mean': 130.0, 'median': 130.0, 'std': nan, 'min': 130, 'max': 130}","{'mean': -39.0, 'median': -39.0, 'std': nan, 'min': -39, 'max': -39}","{'mean': Timestamp('2016-11-01 13:56:54'), 'median': Timestamp('2016-11-01 13:56:54'), 'std': NaT, 'min': Timestamp('2016-11-01 13:56:54'), 'max': Timestamp('2016-11-01 13:56:54')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
145232,CVE-2016-9014,"Django before 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3, when settings.DEBUG is True, allow remote attackers to conduct DNS rebinding attacks by leveraging failure to validate the HTTP Host header against settings.ALLOWED_HOSTS.",2016-12-09 20:59:00,-,2023-11-07 02:36:00,2024-03-19 16:50:05.636314,3.0,2.2,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,8.1,HIGH,True,1,10,82990.0,django,1.10.1,Direct,django,1.10.1,,,False,1.10,1.10.3,"{'mean': 91.0, 'median': 91.0, 'std': nan, 'min': 91, 'max': 91}","{'mean': 130.0, 'median': 130.0, 'std': nan, 'min': 130, 'max': 130}","{'mean': -39.0, 'median': -39.0, 'std': nan, 'min': -39, 'max': -39}","{'mean': Timestamp('2016-11-01 13:56:54'), 'median': Timestamp('2016-11-01 13:56:54'), 'std': NaT, 'min': Timestamp('2016-11-01 13:56:54'), 'max': Timestamp('2016-11-01 13:56:54')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,10,82928.0,django,1.10,Direct,django,1.10,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,10,82928.0,django,1.10,Direct,django,1.10,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
143160,CVE-2016-6186,"Cross-site scripting (XSS) vulnerability in the dismissChangeRelatedObjectPopup function in contrib/admin/static/admin/js/admin/RelatedObjectLookups.js in Django before 1.8.14, 1.9.x before 1.9.8, and 1.10.x before 1.10rc1 allows remote attackers to inject arbitrary web script or HTML via vectors involving unsafe usage of Element.innerHTML.",2016-08-05 15:59:00,django.contrib,2023-11-07 02:33:00,2024-03-19 16:49:04.802984,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,10,82928.0,django,1.10,Direct,django,1.10,,,False,1.10,1.10.1,"{'mean': 31.0, 'median': 31.0, 'std': nan, 'min': 31, 'max': 31}","{'mean': 3.0, 'median': 3.0, 'std': nan, 'min': 3, 'max': 3}","{'mean': 27.0, 'median': 27.0, 'std': nan, 'min': 27, 'max': 27}","{'mean': Timestamp('2016-09-01 23:17:41'), 'median': Timestamp('2016-09-01 23:17:41'), 'std': NaT, 'min': Timestamp('2016-09-01 23:17:41'), 'max': Timestamp('2016-09-01 23:17:41')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
145231,CVE-2016-9013,"Django 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3 use a hardcoded password for a temporary database user created when running tests with an Oracle database, which makes it easier for remote attackers to obtain access to the database server by leveraging failure to manually specify a password in the database settings TEST dictionary.",2016-12-09 20:59:00,-,2023-11-07 02:36:00,2024-03-19 16:50:05.592469,3.0,3.9,5.9,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,10,82928.0,django,1.10,Direct,django,1.10,,,False,1.10,1.10.3,"{'mean': 91.0, 'median': 91.0, 'std': nan, 'min': 91, 'max': 91}","{'mean': 130.0, 'median': 130.0, 'std': nan, 'min': 130, 'max': 130}","{'mean': -39.0, 'median': -39.0, 'std': nan, 'min': -39, 'max': -39}","{'mean': Timestamp('2016-11-01 13:56:54'), 'median': Timestamp('2016-11-01 13:56:54'), 'std': NaT, 'min': Timestamp('2016-11-01 13:56:54'), 'max': Timestamp('2016-11-01 13:56:54')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
145232,CVE-2016-9014,"Django before 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3, when settings.DEBUG is True, allow remote attackers to conduct DNS rebinding attacks by leveraging failure to validate the HTTP Host header against settings.ALLOWED_HOSTS.",2016-12-09 20:59:00,-,2023-11-07 02:36:00,2024-03-19 16:50:05.636314,3.0,2.2,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,8.1,HIGH,True,1,10,82928.0,django,1.10,Direct,django,1.10,,,False,1.10,1.10.3,"{'mean': 91.0, 'median': 91.0, 'std': nan, 'min': 91, 'max': 91}","{'mean': 130.0, 'median': 130.0, 'std': nan, 'min': 130, 'max': 130}","{'mean': -39.0, 'median': -39.0, 'std': nan, 'min': -39, 'max': -39}","{'mean': Timestamp('2016-11-01 13:56:54'), 'median': Timestamp('2016-11-01 13:56:54'), 'std': NaT, 'min': Timestamp('2016-11-01 13:56:54'), 'max': Timestamp('2016-11-01 13:56:54')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,9,81147.0,django,1.9.13,Direct,django,1.9.13,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,9,81147.0,django,1.9.13,Direct,django,1.9.13,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,9,81107.0,django,1.9.12,Direct,django,1.9.12,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,9,81107.0,django,1.9.12,Direct,django,1.9.12,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134245,CVE-2017-7233,"Django 1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18 relies on user input in some cases to redirect the user to an ""on success"" URL. The security check for these redirects (namely ``django.utils.http.is_safe_url()``) considered some numeric URLs ""safe"" when they shouldn't be, aka an open redirect vulnerability. Also, if a developer relies on ``is_safe_url()`` to provide safe redirect targets and puts such a URL into a link, they could suffer from an XSS attack.",2017-04-04 17:59:00,django.utils,2018-10-17 10:29:00,2024-03-19 16:45:13.555208,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81107.0,django,1.9.12,Direct,django,1.9.12,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134246,CVE-2017-7234,"A maliciously crafted URL to a Django (1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18) site using the ``django.views.static.serve()`` view could redirect to any other domain, aka an open redirect vulnerability.",2017-04-04 17:59:00,django.views,2017-11-04 01:29:00,2024-03-19 16:45:13.612297,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81107.0,django,1.9.12,Direct,django,1.9.12,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,9,81107.0,django,1.9.11,Direct,django,1.9.11,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,9,81107.0,django,1.9.11,Direct,django,1.9.11,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134245,CVE-2017-7233,"Django 1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18 relies on user input in some cases to redirect the user to an ""on success"" URL. The security check for these redirects (namely ``django.utils.http.is_safe_url()``) considered some numeric URLs ""safe"" when they shouldn't be, aka an open redirect vulnerability. Also, if a developer relies on ``is_safe_url()`` to provide safe redirect targets and puts such a URL into a link, they could suffer from an XSS attack.",2017-04-04 17:59:00,django.utils,2018-10-17 10:29:00,2024-03-19 16:45:13.555208,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81107.0,django,1.9.11,Direct,django,1.9.11,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134246,CVE-2017-7234,"A maliciously crafted URL to a Django (1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18) site using the ``django.views.static.serve()`` view could redirect to any other domain, aka an open redirect vulnerability.",2017-04-04 17:59:00,django.views,2017-11-04 01:29:00,2024-03-19 16:45:13.612297,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81107.0,django,1.9.11,Direct,django,1.9.11,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,9,81100.0,django,1.9.10,Direct,django,1.9.10,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,9,81100.0,django,1.9.10,Direct,django,1.9.10,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134245,CVE-2017-7233,"Django 1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18 relies on user input in some cases to redirect the user to an ""on success"" URL. The security check for these redirects (namely ``django.utils.http.is_safe_url()``) considered some numeric URLs ""safe"" when they shouldn't be, aka an open redirect vulnerability. Also, if a developer relies on ``is_safe_url()`` to provide safe redirect targets and puts such a URL into a link, they could suffer from an XSS attack.",2017-04-04 17:59:00,django.utils,2018-10-17 10:29:00,2024-03-19 16:45:13.555208,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81100.0,django,1.9.10,Direct,django,1.9.10,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
134246,CVE-2017-7234,"A maliciously crafted URL to a Django (1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18) site using the ``django.views.static.serve()`` view could redirect to any other domain, aka an open redirect vulnerability.",2017-04-04 17:59:00,django.views,2017-11-04 01:29:00,2024-03-19 16:45:13.612297,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,9,81100.0,django,1.9.10,Direct,django,1.9.10,,,False,1.9,1.9.13,"{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': 489.0, 'median': 489.0, 'std': nan, 'min': 489, 'max': 489}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2017-04-04 14:14:50'), 'median': Timestamp('2017-04-04 14:14:50'), 'std': NaT, 'min': Timestamp('2017-04-04 14:14:50'), 'max': Timestamp('2017-04-04 14:14:50')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
145231,CVE-2016-9013,"Django 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3 use a hardcoded password for a temporary database user created when running tests with an Oracle database, which makes it easier for remote attackers to obtain access to the database server by leveraging failure to manually specify a password in the database settings TEST dictionary.",2016-12-09 20:59:00,-,2023-11-07 02:36:00,2024-03-19 16:50:05.592469,3.0,3.9,5.9,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,9,81100.0,django,1.9.10,Direct,django,1.9.10,,,False,1.9,1.9.11,"{'mean': 335.0, 'median': 335.0, 'std': nan, 'min': 335, 'max': 335}","{'mean': 373.0, 'median': 373.0, 'std': nan, 'min': 373, 'max': 373}","{'mean': -39.0, 'median': -39.0, 'std': nan, 'min': -39, 'max': -39}","{'mean': Timestamp('2016-11-01 14:02:12'), 'median': Timestamp('2016-11-01 14:02:12'), 'std': NaT, 'min': Timestamp('2016-11-01 14:02:12'), 'max': Timestamp('2016-11-01 14:02:12')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
