id,report,description,true_positive,verified,package,module,filename,score,confidence,severity,more_info,test_id,test_name,test_category,code,lines,cwe_id,major,minor,nloc_total,project,project_version,source,release,release_version,release_requirements,inherited_from,severity_score,is_test,project_package,confidence_score
1629574,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/managers.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2356         ncols, nrows = shape
2357         assert ncols == 1, ncols
2358         empty_arr = -1 * np.ones((nrows,), dtype=np.intp)
",2357,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629575,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"117     # Require that the indexing into lvals be slice-like
118     assert rblk.mgr_locs.is_slice_like, rblk.mgr_locs
119 
",118,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629576,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"124         lvals = lvals[rblk.mgr_locs.indexer, :]  # type: ignore[call-overload]
125         assert lvals.shape == rvals.shape, (lvals.shape, rvals.shape)
126     elif left_ea and right_ea:
",125,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629577,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"126     elif left_ea and right_ea:
127         assert lvals.shape == rvals.shape, (lvals.shape, rvals.shape)
128     elif right_ea:
",127,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629578,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"133         lvals = lvals[rblk.mgr_locs.indexer, :]  # type: ignore[call-overload]
134         assert lvals.shape[0] == 1, lvals.shape
135         lvals = lvals[0, :]
",134,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629579,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/internals/ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"137         # lvals are 1D, rvals are 2D
138         assert rvals.shape[0] == 1, rvals.shape
139         # error: No overload variant of ""__getitem__"" of ""ExtensionArray"" matches
",138,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629580,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/methods/describe.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"411     unique_pcts = np.unique(percentiles)
412     assert percentiles is not None
413     if len(unique_pcts) < len(percentiles):
",412,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629581,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/missing.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"238     """"""
239     assert how in [""first"", ""last""]
240 
",239,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629582,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/nanops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"351         if not isinstance(result, np.ndarray):
352             assert not isna(fill_value), ""Expected non-null fill_value""
353             if result == fill_value:
",352,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629583,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/nanops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"408             if not skipna:
409                 assert mask is not None  # checked above
410                 result = _mask_datetimelike_result(result, axis, mask, orig_values)
",409,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629584,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/nanops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1735     # This should go through ea interface
1736     assert values.dtype.kind not in ""mM""
1737 
",1736,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629585,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/ops/array_ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"365             # bool-bool dtype operations should be OK, should not get here
366             assert not (x.dtype.kind == ""b"" and y.dtype.kind == ""b"")
367             x = ensure_object(x)
",366,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629586,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/ops/array_ops.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"371             # let null fall thru
372             assert lib.is_scalar(y)
373             if not isna(y):
",372,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629587,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/ops/docstrings.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"25     op_desc_op = op_desc[""op""]
26     assert op_desc_op is not None  # for mypy
27     if op_name.startswith(""r""):
",26,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629588,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"252         binner, bins, binlabels = self._get_binner_for_time()
253         assert len(bins) == len(binlabels)
254         bin_grouper = BinGrouper(bins, binlabels, indexer=self._indexer)
",253,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629589,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"423                 # reached via Apply.agg_dict_like with selection=None and ndim=1
424                 assert subset.ndim == 1
425         if ndim == 1:
",424,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629590,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"425         if ndim == 1:
426             assert subset.ndim == 1
427 
",426,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629591,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1085         """"""
1086         assert downcast is lib.no_default  # just checking coverage
1087         result = self._upsample(""asfreq"")
",1086,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629592,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1646 
1647         assert isinstance(groupby, GroupBy), type(groupby)
1648 
",1647,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629593,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1649         # parent is always a Resampler, sometimes a _GroupByMixin
1650         assert isinstance(parent, Resampler), type(parent)
1651 
",1650,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629594,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1709                 # reached via Apply.agg_dict_like with selection=None, ndim=1
1710                 assert subset.ndim == 1
1711 
",1710,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629595,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1764             obj.index = obj.index._with_freq(self.freq)
1765             assert obj.index.freq == self.freq, (obj.index.freq, self.freq)
1766             return obj
",1765,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629596,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/resample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2696     # shift bins by the number of NaT
2697     assert nat_count > 0
2698     bins += nat_count
",2697,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629597,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1011 
1012         assert all(isinstance(x, _known) for x in self.left_join_keys)
1013 
",1012,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629598,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1123         # make mypy happy
1124         assert self.how != ""asof""
1125         return get_join_indexers(
",1124,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629599,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1713     """"""
1714     assert len(left_keys) == len(
1715         right_keys
1716     ), ""left_keys and right_keys must be the same length""
1717 
","1714, 1715, 1716",CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629600,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2212         # _maybe_require_matching_dtypes already checked for dtype matching
2213         assert left_values.dtype == right_values.dtype
2214 
",2213,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629601,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2464     ):
2465         assert isinstance(lk, Categorical)
2466         assert isinstance(rk, Categorical)
",2465,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629602,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2465         assert isinstance(lk, Categorical)
2466         assert isinstance(rk, Categorical)
2467         # Cast rk to encoding so we can compare codes with lk
",2466,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629603,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2543     if isinstance(lk, BaseMaskedArray):
2544         assert isinstance(rk, BaseMaskedArray)
2545         llab = rizer.factorize(lk._data, mask=lk._mask)
",2544,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629604,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2547     elif isinstance(lk, ArrowExtensionArray):
2548         assert isinstance(rk, ArrowExtensionArray)
2549         # we can only get here with numeric dtypes
",2548,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629605,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2562         rlab = rizer.factorize(rk)  # type: ignore[arg-type]
2563     assert llab.dtype == np.dtype(np.intp), llab.dtype
2564     assert rlab.dtype == np.dtype(np.intp), rlab.dtype
",2563,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629606,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/merge.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2563     assert llab.dtype == np.dtype(np.intp), llab.dtype
2564     assert rlab.dtype == np.dtype(np.intp), rlab.dtype
2565 
",2564,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629607,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/pivot.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"302         # no values, and table is a DataFrame
303         assert isinstance(table, ABCDataFrame)
304         marginal_result_set = _generate_marginal_results_without_values(
",303,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629608,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/reshape.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"469             unstcols = unstacked.columns
470         assert isinstance(unstcols, MultiIndex)  # for mypy
471         new_levels = [unstcols.levels[0]] + clevels
",470,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629609,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/reshape.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"527 ) -> DataFrame:
528     assert isinstance(obj.index, MultiIndex)  # checked by caller
529     unstacker = _Unstacker(
",528,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629610,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/reshape/reshape.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"733     mi_cols = this.columns  # cast(MultiIndex, this.columns)
734     assert isinstance(mi_cols, MultiIndex)  # caller is responsible
735 
",734,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629611,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/sample.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"102     else:
103         assert frac is not None  # for mypy
104         if frac > 1 and not replace:
",103,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629612,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/series.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1377         #  key should always be listlike at this point.
1378         assert not isinstance(key, tuple)
1379 
",1378,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629613,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/series.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"4445         """"""
4446         assert isinstance(self.index, MultiIndex)
4447         result = self.copy(deep=copy and not using_copy_on_write())
",4446,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629614,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/series.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"4491         result = self.copy(deep=None)
4492         assert isinstance(result.index, MultiIndex)
4493         result.index = result.index.reorder_levels(order)
",4492,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629615,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/series.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"6223             # GH#33427 assertions to keep mypy happy
6224             assert isinstance(res1, Series)
6225             assert isinstance(res2, Series)
",6224,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629616,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/series.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"6224             assert isinstance(res1, Series)
6225             assert isinstance(res2, Series)
6226             return (res1, res2)
",6225,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629617,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/sorting.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"467     """"""
468     assert method in {""argmax"", ""argmin""}
469     func = np.argmax if method == ""argmax"" else np.argmin
",468,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629618,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/strings/accessor.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"273             return result
274         assert result.ndim < 3
275 
",274,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629619,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/tools/datetimes.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"190     else:
191         assert (
192             0 <= check_count <= len(arg)
193         ), ""check_count must be in next bounds: [0; len(arg)]""
194         if check_count == 0:
","191, 192, 193",CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629620,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/tools/datetimes.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"196 
197     assert 0 < unique_share < 1, ""unique_share must be in next bounds: (0; 1)""
198 
",197,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629621,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/tools/numeric.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"294             mask = mask.copy()
295         assert isinstance(mask, np.ndarray)
296         data = np.zeros(mask.shape, dtype=values.dtype)
",295,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629622,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/util/hashing.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"77         last_i = i
78     assert last_i + 1 == num_items, ""Fed in wrong num_items""
79     out += np.uint64(97531)
",78,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629623,3467,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/core/window/rolling.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"2892             indexer_kwargs = self.window.__dict__.copy()
2893             assert isinstance(indexer_kwargs, dict)  # for mypy
2894             # We'll be using the index of each group later
",2893,CWE-703,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629624,3467,Consider possible security implications associated with the subprocess module.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/io/clipboard/__init__.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist,B4,"60 from shutil import which as _executable_exists
61 import subprocess
62 import time
",61,CWE-78,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629625,3467,Starting a process with a partial executable path,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/io/clipboard/__init__.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b607_start_process_with_partial_path.html,B607,start_process_with_partial_path,B6,"101         text = _stringifyText(text)  # Converts non-str values to str.
102         with subprocess.Popen(
103             [""pbcopy"", ""w""], stdin=subprocess.PIPE, close_fds=True
104         ) as p:
105             p.communicate(input=text.encode(ENCODING))
","102, 103, 104",CWE-78,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
1629626,3467,subprocess call - check for execution of untrusted input.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/pandas/pandas/io/clipboard/__init__.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true,B6,"101         text = _stringifyText(text)  # Converts non-str values to str.
102         with subprocess.Popen(
103             [""pbcopy"", ""w""], stdin=subprocess.PIPE, close_fds=True
104         ) as p:
105             p.communicate(input=text.encode(ENCODING))
","102, 103, 104",CWE-78,2,2,183377,pandas,2.2.2,Direct,pandas,2.2.2,,,0,False,pandas.,2
